index,family,cell,corr_regime,dix_regime,n_days,n_eps,gate,mae_med,mae_q25,mae_p10,mae_worst,trough_d,mfe_med,mfe_q75,peak_d,giveback_med,dip3,dip5,dip8,dip12,touch_m3,touch_m5,touch_m8,touch_m12,touch_p3,touch_p5,touch_p8,touch_p12,rv21_med,rv21_p90,vratio_med,vratio_gt1,vr21,z_gt1,z_gt2,ivrp_med,iv_exceeded,size_q25,size_p10,rr,ci_mean_r_lo,ci_mean_r_hi,ci_mae_q25_lo,ci_mae_q25_hi,ci_touch_m5_lo,ci_touch_m5_hi,ci_vratio_lo,ci_vratio_hi,ci_z_gt2_lo,ci_z_gt2_hi,ci_ivrp_lo,ci_ivrp_hi
SPX,ENV,VolHighxDIXHigh(l1),VolHigh,DIXHigh,201,20,True,-3.2890609673454363,-7.167619316811569,-10.180958906900184,-13.724680366652297,8.0,3.9956577880788657,6.384760917079069,15.0,1.9868354694214219,53.73134328358209,37.81094527363184,20.398009950248756,3.482587064676617,53.73134328358209,37.81094527363184,20.398009950248756,3.482587064676617,59.20398009950249,40.79601990049751,12.437810945273633,1.4925373134328357,20.19987979188395,29.3640005532411,0.8308669427138196,29.35323383084577,0.6922436319980688,29.850746268656714,0.9950248756218906,4.419498715636454,23.383084577114428,13.951633810329623,9.822257501916113,0.27108220115164994,-1.2260871526505688,2.267779796800934,-9.229479787778228,-4.452464316538647,22.646713615023476,52.38095238095238,0.6807961191721221,0.9952487289525523,0.0,2.2099447513812156,1.7706899998275176,7.012648993023762
IWM,ENV,LowCorr,LowCorr,,574,49,True,-3.5689309753071274,-6.677549200976863,-8.85558966383772,-15.548002469347754,13.0,2.666353203738603,5.511086935342191,9.0,3.048829139571363,56.41952983725136,39.42133815551537,16.455696202531644,2.3508137432188065,56.41952983725136,39.42133815551537,16.455696202531644,2.3508137432188065,44.846292947558766,27.124773960217,11.39240506329114,0.5424954792043399,19.882237696425157,25.636233142513102,1.168078012645252,77.21518987341773,0.7903018439665519,40.3254972875226,7.414104882459313,2.951335377085229,15.551537070524413,14.975554202636342,11.292302804900212,-0.08369763260802766,-2.264875988267457,1.2178820136945894,-8.384580101351546,-4.681902079265604,22.934735431038458,53.912373996741366,1.111246161141352,1.261772773593338,2.767463907357967,14.018812568638296,1.8780288359735984,4.174429155975326
IWM,ENV,MidCorr,MidCorr,,560,68,True,-2.5471940105167237,-4.7547061915422155,-8.762655331141247,-16.29798456481957,8.0,3.91989177861779,6.696610669777403,14.5,2.131300060918928,42.5,23.214285714285715,12.142857142857142,4.107142857142857,42.5,23.214285714285715,12.142857142857142,4.107142857142857,61.25000000000001,38.75,15.0,4.642857142857143,19.457882478344338,28.182986568572254,0.9189140709912793,39.464285714285715,0.685115762125922,28.214285714285715,2.6785714285714284,5.517581965820129,16.071428571428573,21.031793757915555,11.412065888819573,0.3700369277723182,0.19434525546190945,2.855665326451944,-6.491950196837064,-3.744472900115449,14.3452836066038,32.23017085333658,0.8460569046729506,1.0107998428589933,0.8358785483291412,5.133388198467177,4.479910498252172,6.672252411424068
IWM,ENV,HighCorr,HighCorr,,293,23,True,-2.486395145989184,-5.447765214498334,-9.980463436946415,-14.96667274013701,6.0,4.769077230606289,8.44112301941291,13.0,2.265883539308989,43.344709897610926,26.96245733788396,16.38225255972696,5.460750853242321,43.344709897610926,26.96245733788396,16.38225255972696,5.460750853242321,67.23549488054607,48.80546075085324,27.986348122866893,5.460750853242321,21.66174070181992,32.822543364661165,0.8032822122522746,22.525597269624573,0.6631761822031351,20.13651877133106,0.6825938566552902,5.597816060987128,17.747440273037544,18.356150836652503,10.019574805495768,0.40451040130274674,0.25726894623507307,4.522535633019202,-8.086157806627071,-2.8427000681203327,8.108108108108109,38.32407618613137,0.7170148740101453,0.8918596160425721,0.0,2.459781647506968,3.723599969145269,7.265837055743302
IWM,ENV,LowCorrxDIXLow(l1),LowCorr,DIXLow,185,43,True,-4.15777129151973,-6.205668134979003,-7.971139315070792,-12.729831597674291,12.0,3.233129669824697,5.168682276897951,10.0,2.9542322542881037,64.32432432432432,40.54054054054054,9.72972972972973,1.6216216216216217,64.32432432432432,40.54054054054054,9.72972972972973,1.6216216216216217,51.35135135135135,25.405405405405407,11.891891891891893,0.5405405405405406,20.664223256276,26.252544697099378,1.1949917593169004,76.75675675675676,0.5719970311806083,29.18918918918919,5.405405405405405,2.1997634134425432,11.351351351351353,16.11430031785584,12.545258092645932,-0.02556366445216558,-1.6363199210017088,1.6863704073518049,-7.236904904582153,-4.969524124982128,25.169747144140675,54.74577542245775,1.0571588675351842,1.3907549129709795,1.4774720653610476,11.046374271234216,1.649664866015809,3.4170586942951253
IWM,ENV,LowCorrxDIXMid(l1),LowCorr,DIXMid,234,58,True,-3.3889406030501723,-6.962481139110058,-10.83735671155977,-15.548002469347754,12.5,2.477629829150829,6.332229059680866,8.0,3.365218077731713,53.41880341880342,41.02564102564102,20.51282051282051,4.273504273504273,53.41880341880342,41.02564102564102,20.51282051282051,4.273504273504273,43.162393162393165,32.9059829059829,14.529914529914532,0.8547008547008548,19.915451159669963,25.635147079168316,1.1802234273239285,79.91452991452992,0.998960716007307,52.991452991452995,12.82051282051282,2.555454515853617,23.504273504273502,14.362695999027434,9.227342299560375,-0.09900474942146505,-2.7148105046192836,0.8142505562301747,-10.196554577515936,-5.104427476506237,26.53556910569106,57.25582107843137,1.1115157465941548,1.2824910339795819,5.50447247706422,22.079252714498608,1.5818851491823631,3.7347054734899374
IWM,ENV,LowCorrxDIXHigh(l1),LowCorr,DIXHigh,154,35,True,-3.0277504048004444,-6.5679170006806675,-8.517702010457736,-11.284176582523608,14.0,2.4038531562682985,4.319275100233,7.0,2.8308328801991745,51.127819548872175,35.338345864661655,18.796992481203006,0.0,51.127819548872175,35.338345864661655,18.796992481203006,0.0,38.34586466165413,18.796992481203006,4.511278195488721,0.0,18.765936739539352,24.728927247906753,1.1326576996812796,72.93233082706767,0.6992424389816346,33.08270676691729,0.7518796992481203,4.972399380238656,7.518796992481203,15.225527361206982,11.740255749405591,-0.13288270576085642,-2.9033837913520517,0.8614488417030304,-8.403300937031878,-3.591473919869237,16.338675919806125,63.27265652023517,1.0878114570220194,1.2288501319484821,0.0,3.1746031746031744,2.484684275450614,6.406685204592897
IWM,ENV,MidCorrxDIXLow(l1),MidCorr,DIXLow,208,45,True,-2.2586575483682427,-3.916506680794987,-6.0309566709342,-10.07124746239062,9.0,3.4844644866580565,5.8761283847511505,14.0,2.1250136621454363,38.46153846153847,16.346153846153847,5.769230769230769,0.0,38.46153846153847,16.346153846153847,5.769230769230769,0.0,57.692307692307686,31.73076923076923,11.538461538461538,2.403846153846154,18.12104189749698,26.02980520464871,0.8401027994036196,30.288461538461537,0.5409732059870531,18.75,0.4807692307692308,5.867404688624207,14.423076923076922,25.532957850004646,16.581117301330224,0.3722132045114814,0.1327882806274522,3.2680073119579545,-5.1654894452099365,-2.8775958305792493,6.122165532879818,26.979665482873166,0.7480167464465161,0.9608254494601577,0.0,1.6129032258064515,4.561565273628776,7.238991057960154
IWM,ENV,MidCorrxDIXMid(l1),MidCorr,DIXMid,184,61,True,-2.3266100961069625,-5.279858356097572,-9.192822356726094,-14.746889887582848,6.0,4.48256931906309,7.522529944741535,16.0,1.89398157612779,40.21739130434783,26.6304347826087,15.217391304347828,3.804347826086957,40.21739130434783,26.6304347826087,15.217391304347828,3.804347826086957,64.67391304347827,42.934782608695656,21.73913043478261,6.521739130434782,20.27739243718142,28.401474256230177,0.9769796360686093,44.565217391304344,0.7092203292465572,36.41304347826087,3.804347826086957,4.804383023284483,21.73913043478261,18.939902030612732,10.878052040985345,0.469752590371763,0.7245272438712901,3.9391048412357894,-7.929235212464278,-3.2795510683378493,14.631929046563194,40.818645640074195,0.9068059644846965,1.0929032825380436,1.0151002409885659,7.567772317772317,3.533771199572765,6.201149316141549
IWM,ENV,MidCorrxDIXHigh(l1),MidCorr,DIXHigh,168,38,True,-3.0797421066064476,-5.243043899517346,-11.781509021392365,-16.29798456481957,8.0,4.012261524171357,6.641934287954848,13.0,2.347975187720086,50.0,27.976190476190478,16.666666666666664,9.523809523809524,50.0,27.976190476190478,16.666666666666664,9.523809523809524,61.904761904761905,42.857142857142854,11.904761904761903,5.357142857142857,21.410510291442666,30.24386121730197,0.9723345217452479,45.23809523809524,0.7505317691329777,30.952380952380953,4.166666666666666,6.127711594941495,11.904761904761903,19.072890083793805,8.487877046855733,0.2898328148354798,-2.1496263944364937,3.0993288860640007,-11.608625709093989,-4.126839641859144,14.893071467539553,46.0886287625418,0.857483340082976,1.0599895374098933,0.0,10.0,3.7174381313078726,7.580766141720672
IWM,ENV,HighCorrxDIXLow(l1),HighCorr,DIXLow,40,12,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWM,ENV,HighCorrxDIXMid(l1),HighCorr,DIXMid,166,36,True,-2.4952291003294103,-4.871692023144828,-9.28503257260732,-14.08962514210681,6.0,4.6988428037166745,7.844935266349612,13.0,1.9469106188575835,43.97590361445783,23.49397590361446,15.060240963855422,4.216867469879518,43.97590361445783,23.49397590361446,15.060240963855422,4.216867469879518,65.66265060240963,46.3855421686747,24.096385542168676,6.626506024096386,21.917302642916468,32.04135579022177,0.7908364824003229,25.301204819277107,0.6657539219638369,21.084337349397593,1.2048192771084338,5.891077667269583,16.265060240963855,20.526749130468826,10.770021453130896,0.48822745954310237,0.6327783452591855,4.518192547427227,-8.367812442170775,-3.2539273674333833,8.129954268292684,37.41548927263212,0.7019808607554374,0.9308656222321537,0.0,3.3333333333333335,4.722689761997849,7.927914439782494
IWM,ENV,HighCorrxDIXHigh(l1),HighCorr,DIXHigh,87,22,True,-3.0156086428479334,-7.773163837993802,-10.85643591223343,-14.96667274013701,8.0,5.710520045333833,8.574092195483352,13.0,3.277638346853895,50.57471264367817,39.08045977011494,22.988505747126435,8.045977011494253,50.57471264367817,39.08045977011494,22.988505747126435,8.045977011494253,68.96551724137932,52.87356321839081,31.03448275862069,2.2988505747126435,21.83607223777586,36.26597658180412,0.8381511868639746,24.137931034482758,0.6186460724293312,21.839080459770116,0.0,5.763544826842114,13.793103448275861,12.864774509346928,9.211126083037652,0.004101052573383736,-1.726100966289874,4.837647079274541,-10.024115708832671,-2.677950618241831,10.958369006849315,57.51648446989415,0.7044044455917351,0.953684968618342,0.0,0.0,2.951759329124336,8.614806318371258
IWM,ENV,VolLowxDIXLow(l1),VolLow,DIXLow,165,33,True,-3.746048452608197,-5.963813785831562,-7.646049794238126,-12.511582625442541,11.0,2.5108848200930733,4.694415170795474,9.0,2.9542322542881037,58.78787878787879,32.72727272727273,8.484848484848486,0.6060606060606061,58.78787878787879,32.72727272727273,8.484848484848486,0.6060606060606061,44.84848484848485,22.424242424242426,8.484848484848486,0.0,19.664695810500397,25.84807200553093,1.2392364955998798,78.78787878787878,0.5409348550919159,27.878787878787882,4.848484848484849,2.292854186301838,16.363636363636363,16.767793829776082,13.078648804426768,-0.09971210673309451,-1.7005570114554773,1.3508013613445804,-7.249305134608086,-4.315485212999449,16.54485823106221,49.645866057403964,1.0777549008966039,1.4238190010695218,0.5881492948056416,11.11111111111111,1.4697390308055127,4.586857955645645
IWM,ENV,VolLowxDIXMid(l1),VolLow,DIXMid,227,51,True,-2.764325533182155,-6.27401153338748,-9.422612092992193,-12.81193091242775,10.0,2.695855786180479,7.266588253548678,8.0,3.1154875242622726,47.136563876651984,37.00440528634361,15.859030837004406,2.2026431718061676,47.136563876651984,37.00440528634361,15.859030837004406,2.2026431718061676,47.136563876651984,37.44493392070485,20.704845814977972,2.643171806167401,19.330783165411738,26.185418517611268,1.2045776435741276,79.29515418502203,1.0213745633683362,53.74449339207048,11.45374449339207,2.698687918478221,28.634361233480178,15.938765727134033,10.612768414224782,0.026627831636075346,-1.9644432656396245,2.1934332995569052,-8.830615640579909,-4.024693629654909,20.647451963241437,56.77114592603322,1.1115157465941548,1.304320348559409,4.522047738693467,18.812895633825672,1.4201708486731803,4.2451115553970835
IWM,ENV,VolLowxDIXHigh(l1),VolLow,DIXHigh,112,23,True,-2.374907507237589,-5.173934669160502,-7.6906407033619395,-10.360940150230192,10.0,2.8064984564365014,4.775309070857336,9.0,2.9424330640765883,37.362637362637365,26.373626373626376,9.89010989010989,0.0,37.362637362637365,26.373626373626376,9.89010989010989,0.0,47.25274725274725,24.175824175824175,4.395604395604396,0.0,18.553534382539365,22.757662652297686,1.165401425315813,81.31868131868131,0.5338973721948298,27.472527472527474,1.098901098901099,4.267973805461764,7.6923076923076925,19.327650307618885,13.00281782196447,0.03308987169144757,-1.8033775170257473,1.1536029240335757,-7.618141182478855,-2.739765937422023,11.023455224876551,51.66964285714284,1.0890192370742664,1.282107800939447,0.0,4.256079027355619,2.360095190449357,6.106699554878514
IWM,ENV,VolMidxDIXLow(l1),VolMid,DIXLow,204,38,True,-2.419403332020403,-4.13924104637198,-6.210053816743859,-12.729831597674291,9.0,3.9641508559968397,6.775850913416654,15.0,2.1048046733512016,40.19607843137255,20.098039215686274,3.9215686274509802,0.9803921568627451,40.19607843137255,20.098039215686274,3.9215686274509802,0.9803921568627451,63.23529411764706,38.23529411764706,17.647058823529413,1.4705882352941175,18.66193285290658,28.289338955898998,0.8893760621623179,36.76470588235294,0.45328326275596126,20.588235294117645,1.4705882352941175,5.219318625221295,14.705882352941178,24.159018254723144,16.10292003112356,0.5076849351414938,0.8010143917282131,3.5362032148729763,-5.847786183362203,-3.0674257951377015,8.887755102040817,32.11206047958419,0.8050447805815948,1.0134168424466299,0.0,3.5175879396984926,3.458387961730383,6.675936555153328
IWM,ENV,VolMidxDIXMid(l1),VolMid,DIXMid,220,72,True,-2.9125796995793096,-6.660210126499566,-11.065230375683617,-15.548002469347754,8.0,3.6839537048615645,6.4123506078374914,14.0,2.2686957472485947,47.72727272727273,30.0,20.909090909090907,5.454545454545454,47.72727272727273,30.0,20.909090909090907,5.454545454545454,61.36363636363637,37.72727272727273,15.909090909090908,4.090909090909091,20.48054028450506,30.60239006359968,0.9836173880874236,47.72727272727273,0.8644502276370358,39.09090909090909,5.0,4.6988777671712825,17.727272727272727,15.014541298347506,9.037317489544083,0.2537307839069454,-1.0178457703005,2.8905991036726464,-9.432303076990179,-3.5449561124384448,15.685531788472964,45.23826677645122,0.8939091980432359,1.1314305266966669,1.3391369047619046,9.388355342136853,3.1959062718470257,5.870341177348225
IWM,ENV,VolMidxDIXHigh(l1),VolMid,DIXHigh,189,44,True,-3.456000931148606,-7.525180117476937,-11.091433034762108,-15.682285858779032,11.0,3.1943027949870473,5.836904529306186,12.0,2.5253416569588127,54.4973544973545,33.33333333333333,23.28042328042328,7.4074074074074066,54.4973544973545,33.33333333333333,23.28042328042328,7.4074074074074066,53.43915343915344,34.39153439153439,5.82010582010582,2.1164021164021163,21.33482932545247,31.485975457648262,0.996721416322036,49.2063492063492,0.7310644184428459,30.687830687830687,2.6455026455026456,6.1391208158687185,12.16931216931217,13.28871846771533,9.015967520751012,0.057125630711664675,-2.481542631722495,2.281376664378985,-10.422659393855739,-4.03442368525908,13.811238583831322,52.8920977011494,0.8491193982994344,1.1067603542405011,0.0,6.153846153846154,3.794134326808096,7.3987372418494495
IWM,ENV,VolHighxDIXLow(l1),VolHigh,DIXLow,64,14,True,-2.4837148492065086,-5.57400143884603,-8.693929686005871,-12.941344139726418,6.0,3.6381427366039887,5.1558126761734435,12.0,2.0954715358360803,46.875,31.25,17.1875,3.125,46.875,31.25,17.1875,3.125,62.5,28.125,17.1875,9.375,18.67495691264824,22.33157647137569,0.6635662347153763,4.6875,1.0712805939345798,15.625,0.0,5.427208807228977,10.9375,17.940433115622362,11.502278441584863,0.2704697764029959,-1.9849900912657519,6.058979635286902,-8.464844971780538,-1.6165789646702122,9.090909090909092,49.440985929749964,0.5946064034691975,0.735554455614048,0.0,0.0,1.7496686884781933,8.608995154812144
IWM,ENV,VolHighxDIXMid(l1),VolHigh,DIXMid,137,32,True,-2.3127297457774088,-4.98607006706735,-8.630750622557231,-14.746889887582848,5.0,4.747303095773425,7.746816205939533,14.0,1.7647970502662202,43.79562043795621,24.817518248175183,13.86861313868613,5.109489051094891,43.79562043795621,24.817518248175183,13.86861313868613,5.109489051094891,63.503649635036496,47.44525547445255,23.357664233576642,7.2992700729927,22.25551146671549,31.050887536340912,0.731511174990937,18.97810218978102,0.5699994299801613,13.138686131386862,1.4598540145985401,6.514018991682686,13.138686131386862,20.055875399845085,11.58647774373658,0.4869916030577944,0.9872142821931778,4.339071894309274,-6.565624873457832,-3.445040301933874,12.666455696202531,37.190860846287485,0.6616279739889269,0.8827927950914062,0.0,4.285933391761612,3.89416746081033,8.469758182163613
IWM,ENV,VolHighxDIXHigh(l1),VolHigh,DIXHigh,108,27,True,-3.561041875041182,-6.672375843673822,-11.404372373725579,-16.29798456481957,9.5,5.812656877418942,9.124698777657182,13.0,3.202740893561351,54.629629629629626,37.96296296296296,18.51851851851852,8.333333333333332,54.629629629629626,37.96296296296296,18.51851851851852,8.333333333333332,65.74074074074075,51.85185185185185,35.18518518518518,6.481481481481481,23.154532441189417,34.79150460060753,0.8744254724056173,25.0,0.7415345091632722,29.629629629629626,1.8518518518518516,6.064943487337434,11.11111111111111,14.987165343033167,8.768566714849563,0.07535499957459484,-1.689892387284912,4.415630003797267,-10.850304761245122,-4.163013383505517,19.187327823691458,56.19000958104689,0.745363296140462,0.9748571557536847,0.0,4.9504950495049505,3.493550409322612,10.47074385242285
